age,agent,birth_date,career_stats_career_appearances,career_stats_career_assists,career_stats_career_goals,career_stats_career_minutes,citizenship,club,height,market_value,name,national_caps,national_goals,position,profile_url,season_stats_appearances,season_stats_assists,season_stats_goals,season_stats_minutes
27,,"Jun 28, 1997",308,19,119,19693,France,Crystal Palace,"1,92 m","€30.00m May 30, 2025",Jean-Philippe Mateta,6,5,Centre-Forward,https://www.transfermarkt.com/jean-philippe-mateta/profil/spieler/420002,46,4,17,"3,301'"
26,,"May 30, 1999",284,24,96,13433,England,Crystal Palace,"1,75 m","€18.00m May 30, 2025",Eddie Nketiah,1,0,Centre-Forward,https://www.transfermarkt.com/eddie-nketiah/profil/spieler/340324,37,3,7,"1,417'"
23,CAA Stellar,"Oct 13, 2001",117,5,,10413,Iceland,Brentford,"1,95 m","€2.50m May 30, 2025",Hákon Rafn Valdimarsson,20,0,Goalkeeper,https://www.transfermarkt.com/hakon-rafn-valdimarsson/profil/spieler/488935,5,,,414'
32,SEG,"Jun 13, 1993",352,16,2,31490,Netherlands,Brentford,"1,95 m","€10.00m May 30, 2025",Mark Flekken,10,0,Goalkeeper,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,39,,,"3,456'"
23,Wasserman,"Jul 16, 2001",99,10,,8865,England,Brentford,"1,88 m",,Ben Winterbottom,,,Goalkeeper,https://www.transfermarkt.com/ben-winterbottom/profil/spieler/505046,41,,,"3,690'"
24,,"Apr 30, 2001",221,7,11,17558,Ireland,Brentford,"1,93 m","€28.00m May 30, 2025",Nathan Collins,30,2,Centre-Back,https://www.transfermarkt.com/nathan-collins/profil/spieler/469050,42,5,2,"3,635'"
22,,"May 2, 2003",43,1,,3900,England,Brentford,"1,83 m","€800k Jun 18, 2025",Matthew Cox,0,0,Goalkeeper,https://www.transfermarkt.com/matthew-cox/profil/spieler/741236,,,,
27,Wasserman,"Apr 17, 1998",356,18,24,28393,Norway,Brentford,"1,98 m","€18.00m May 30, 2025",Kristoffer Ajer,43,2,Centre-Back,https://www.transfermarkt.com/kristoffer-ajer/profil/spieler/328658,25,-,-,"1,533'"
23,Key United,"Dec 20, 2001",223,2,9,18474,Netherlands,Brentford,"1,92 m","€22.00m May 30, 2025",Sepp van den Berg,8,1,Centre-Back,https://www.transfermarkt.com/sepp-van-den-berg/profil/spieler/541231,35,1,-,"2,916'"
24,,"Feb 22, 2001",219,17,38,14323,England,Brentford,"1,70 m","€23.00m May 30, 2025",Keane Lewis-Potter,,,Left-Back,https://www.transfermarkt.com/keane-lewis-potter/profil/spieler/644401,43,4,2,"3,395'"
32,Two Touch Agency,"May 29, 1993",315,9,18,27359,Jamaica,Brentford,"1,94 m","€7.00m May 30, 2025",Ethan Pinnock,19,0,Centre-Back,https://www.transfermarkt.com/ethan-pinnock/profil/spieler/442248,23,-,2,"1,927'"
20,Proeleven S.A.,"Dec 24, 2004",36,1,,2647,South,Brentford,"1,92 m","€600k May 30, 2025",Ji-soo Kim,0,0,Centre-Back,https://www.transfermarkt.com/ji-soo-kim/profil/spieler/709767,11,-,-,598'
35,,"Sep 21, 1989",480,15,20,41852,England,Brentford,"1,80 m","€700k May 30, 2025",Ben Mee,2,0,Centre-Back,https://www.transfermarkt.com/ben-mee/profil/spieler/74810,,,,
27,,"Jul 8, 1997",266,16,8,21164,England,Brentford,"1,70 m","€15.00m May 30, 2025",Rico Henry,3,0,Left-Back,https://www.transfermarkt.com/rico-henry/profil/spieler/339556,6,-,-,158'
23,,"Jun 10, 2002",119,3,6,9196,Scotland,Brentford,"1,85 m","€10.00m May 30, 2025",Aaron Hickey,14,0,Right-Back,https://www.transfermarkt.com/aaron-hickey/profil/spieler/591949,-,-,-,0'
27,Wasserman,"May 10, 1998",319,20,24,23231,Germany,Brentford,"1,84 m","€20.00m May 30, 2025",Vitaly Janelt,10,0,Defensive Midfield,https://www.transfermarkt.com/vitaly-janelt/profil/spieler/270171,35,3,1,"2,493'"
20,,"Jul 10, 2004",170,13,9,13094,Italy,Brentford,"1,79 m","€18.00m May 30, 2025",Michael Kayode,7,0,Right-Back,https://www.transfermarkt.com/michael-kayode/profil/spieler/823486,24,2,-,"1,090'"
31,,"Mar 10, 1994",388,28,31,30442,Denmark,Brentford,"1,87 m","€11.00m May 30, 2025",Christian Nørgaard,35,1,Defensive Midfield,https://www.transfermarkt.com/christian-norgaard/profil/spieler/148367,,,,
19,FutureBall,"Jan 10, 2006",32,1,,1628,Türkiye,Brentford,"1,81 m","€4.50m May 30, 2025",Yunus Emre Konak,13,0,Defensive Midfield,https://www.transfermarkt.com/yunus-emre-konak/profil/spieler/1141628,15,-,-,298'
21,ProStar,"Mar 1, 2004",87,,1,3203,Ukraine,Brentford,"1,80 m","€15.00m May 30, 2025",Yegor Yarmolyuk,17,1,Central Midfield,https://www.transfermarkt.com/yegor-yarmolyuk/profil/spieler/717411,35,-,-,"1,776'"
29,CAA Stellar,"Jan 1, 1996",309,46,28,20496,Denmark,Brentford,"1,80 m","€14.00m May 30, 2025",Mathias Jensen,30,1,Central Midfield,https://www.transfermarkt.com/mathias-jensen/profil/spieler/319859,27,2,-,"1,025'"
26,,"Oct 23, 1998",217,20,26,12500,England,Brentford,"1,84 m","€5.00m May 30, 2025",Josh Dasilva,4,1,Central Midfield,https://www.transfermarkt.com/josh-dasilva/profil/spieler/340321,,,,
22,Wasserman,"Mar 12, 2003",43,1,7,3291,England,Brentford,"1,70 m","€275k Jun 18, 2025",Ryan Trevitt,,,Central Midfield,https://www.transfermarkt.com/ryan-trevitt/profil/spieler/874538,17,-,1,"1,307'"
24,Unique Sports Group,"May 8, 2001",184,14,24,12699,England,Brentford,"1,84 m","€800k May 30, 2025",Paris Maghoma,1,0,Central Midfield,https://www.transfermarkt.com/paris-maghoma/profil/spieler/470596,12,1,-,379'
24,BTAM,"Jul 3, 2000",256,40,22,16330,Denmark,Brentford,"1,80 m","€28.00m May 30, 2025",Mikkel Damsgaard,,,Attacking Midfield,https://www.transfermarkt.com/mikkel-damsgaard/profil/spieler/540941,43,11,3,"3,221'"
22,,"Aug 30, 2002",207,32,60,13325,Portugal,Brentford,"1,70 m","€14.00m May 30, 2025",Fábio Carvalho,4,2,Attacking Midfield,https://www.transfermarkt.com/fabio-carvalho/profil/spieler/559263,24,3,3,836'
19,Talents Sports,"Nov 20, 2005",56,6,10,3131,Brazil,Brentford,"1,73 m","€10.00m May 30, 2025",Gustavo Nunes,0,0,Left Winger,https://www.transfermarkt.com/gustavo-nunes/profil/spieler/1086375,3,-,-,11'
23,,"Nov 27, 2001",207,26,49,12188,Germany,Brentford,"1,85 m","€30.00m May 30, 2025",Kevin Schade,4,0,Left Winger,https://www.transfermarkt.com/kevin-schade/profil/spieler/473050,43,3,12,"2,718'"
23,,"Jun 26, 2001",186,21,63,10518,Brazil,Brentford,"1,91 m","€18.00m May 30, 2025",Igor Thiago,,,Centre-Forward,https://www.transfermarkt.com/igor-thiago/profil/spieler/739443,8,-,-,169'
28,,"Sep 3, 1996",343,37,107,22069,Congo,Brentford,"1,76 m","€32.00m May 30, 2025",Yoane Wissa,27,5,Centre-Forward,https://www.transfermarkt.com/yoane-wissa/profil/spieler/388165,39,5,20,"3,079'"
22,Two Touch Agency,"Sep 18, 2002",142,19,29,8951,Jamaica,Brentford,"1,87 m","€900k May 27, 2025",Myles Peart-Harris,0,0,Left Winger,https://www.transfermarkt.com/myles-peart-harris/profil/spieler/587002,31,4,3,"1,760'"
25,,"Aug 7, 1999",289,55,84,21522,Cameroon,Brentford,"1,71 m","€55.00m May 30, 2025",Bryan Mbeumo,22,6,Right Winger,https://www.transfermarkt.com/bryan-mbeumo/profil/spieler/413039,42,9,20,"3,577'"
30,AC Talent,"Oct 3, 1994",382,26,,34144,Spain,Bournemouth,"1,88 m","€10.00m May 30, 2025",Kepa Arrizabalaga,13,0,Goalkeeper,https://www.transfermarkt.com/kepa-arrizabalaga/profil/spieler/192279,35,,,"3,180'"
24,,"Jul 10, 2000",68,2,,6074,England,Bournemouth,"1,88 m","€350k May 30, 2025",Will Dennis,,,Goalkeeper,https://www.transfermarkt.com/will-dennis/profil/spieler/582078,-,,,0'
26,Unique Sports Group,"May 18, 1999",121,5,,10875,Ireland,Bournemouth,"1,91 m","€4.00m May 27, 2025",Mark Travers,4,0,Goalkeeper,https://www.transfermarkt.com/mark-travers/profil/spieler/357658,22,,,"1,980'"
22,Wasserman,"Sep 1, 2002",175,4,2,15341,Ukraine,Bournemouth,"1,89 m","€42.00m May 30, 2025",Ilya Zabarnyi,49,3,Centre-Back,https://www.transfermarkt.com/ilya-zabarnyi/profil/spieler/659089,39,1,-,"3,384'"
28,ROOF,"May 10, 1997",277,15,16,22407,Argentina,Bournemouth,"1,85 m","€22.00m May 30, 2025",Marcos Senesi,1,0,Centre-Back,https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781,19,-,-,"1,282'"
27,Unique Sports Group,"Nov 5, 1997",209,4,4,15775,Wales,Bournemouth,"1,90 m","€6.00m May 27, 2025",Chris Mepham,49,0,Centre-Back,https://www.transfermarkt.com/chris-mepham/profil/spieler/480987,40,-,1,"3,363'"
23,SMI Sports ...,"Jan 10, 2002",116,6,2,8388,England,Bournemouth,"1,84 m","€3.00m May 30, 2025",James Hill,1,0,Centre-Back,https://www.transfermarkt.com/james-hill/profil/spieler/611793,14,1,-,782'
20,Wasserman,"Feb 2, 2005",7,,,382,England,Bournemouth U21,"1,84 m",,Max Kinsey,,,Centre-Back,https://www.transfermarkt.com/max-kinsey/profil/spieler/939615,4,-,-,271'
18,CAA Stellar,"Oct 17, 2006",31,1,,1767,States,Bournemouth,"1,88 m","€1.00m May 30, 2025",Matai Akinmboni,2,0,Centre-Back,https://www.transfermarkt.com/matai-akinmboni/profil/spieler/994604,-,-,-,0'
21,,"Nov 7, 2003",190,21,7,14678,Hungary,Bournemouth,"1,80 m","€45.00m May 30, 2025",Milos Kerkez,23,0,Left-Back,https://www.transfermarkt.com/milos-kerkez/profil/spieler/730861,41,6,2,"3,565'"
20,,"Feb 16, 2005",69,2,1,4953,Argentina,Bournemouth,"1,75 m","€8.00m May 30, 2025",Julio Soler,7,0,Left-Back,https://www.transfermarkt.com/julio-soler/profil/spieler/1009658,5,-,-,156'
23,CAA Stellar,"Aug 13, 2001",152,14,4,10602,Mexico,Bournemouth,"1,76 m","€10.00m May 30, 2025",Julián Araujo,14,0,Right-Back,https://www.transfermarkt.com/julian-araujo/profil/spieler/513970,13,-,-,501'
34,CAA Stellar,"Apr 29, 1991",494,42,9,37968,England,Bournemouth,"1,74 m","€750k May 30, 2025",Adam Smith,12,0,Right-Back,https://www.transfermarkt.com/adam-smith/profil/spieler/61841,27,-,-,"1,702'"
30,,"Feb 22, 1995",434,88,75,29808,Scotland,Bournemouth,"1,78 m","€10.00m May 30, 2025",Ryan Christie,52,6,Defensive Midfield,https://www.transfermarkt.com/ryan-christie/profil/spieler/188077,32,3,2,"2,384'"
26,YMU Management Ltd.,"Feb 14, 1999",273,17,8,20100,States,Bournemouth,"1,75 m","€18.00m May 30, 2025",Tyler Adams,46,2,Defensive Midfield,https://www.transfermarkt.com/tyler-adams/profil/spieler/332705,32,3,-,"2,354'"
28,CAA Stellar,"Feb 3, 1997",343,19,5,25944,England,Bournemouth,"1,75 m","€15.00m May 30, 2025",Lewis Cook,1,0,Central Midfield,https://www.transfermarkt.com/lewis-cook/profil/spieler/249089,40,3,1,"3,289'"
21,,"Aug 21, 2003",144,11,11,9421,England,Bournemouth,"1,78 m","€20.00m May 30, 2025",Alex Scott,8,1,Central Midfield,https://www.transfermarkt.com/alex-scott/profil/spieler/855256,23,-,-,931'
25,,"Jan 7, 2000",253,33,49,15366,Ghana,Bournemouth,"1,85 m","€40.00m May 30, 2025",Antoine Semenyo,27,3,Left Winger,https://www.transfermarkt.com/antoine-semenyo/profil/spieler/583255,42,7,13,"3,562'"
26,Team Raiola,"May 5, 1999",324,59,77,20074,Netherlands,Bournemouth,"1,72 m","€35.00m May 30, 2025",Justin Kluivert,7,0,Attacking Midfield,https://www.transfermarkt.com/justin-kluivert/profil/spieler/330659,,,,
26,,"Mar 22, 1999",291,37,45,20909,England,Bournemouth,"1,78 m","€18.00m May 30, 2025",Marcus Tavernier,15,0,Left Winger,https://www.transfermarkt.com/marcus-tavernier/profil/spieler/399434,32,6,3,"2,206'"
26,Wasserman,"Jun 17, 1999",234,38,59,14309,Colombia,Bournemouth,"1,72 m","€15.00m May 30, 2025",Luis Sinisterra,18,5,Left Winger,https://www.transfermarkt.com/luis-sinisterra/profil/spieler/512385,14,1,1,334'
23,PSM,"Feb 11, 2002",137,17,19,7785,Faso,Bournemouth,"1,77 m","€28.00m May 30, 2025",Dango Ouattara,,,Left Winger,https://www.transfermarkt.com/dango-ouattara/profil/spieler/823231,37,4,9,"2,285'"
27,Unique Sports Group,"Jul 8, 1997",209,32,28,11079,Wales,Bournemouth,"1,73 m","€10.00m May 30, 2025",David Brooks,35,5,Right Winger,https://www.transfermarkt.com/david-brooks/profil/spieler/277033,33,2,2,"1,161'"
25,,"Oct 6, 1999",225,28,91,13834,Brazil,Bournemouth,"1,83 m","€35.00m May 30, 2025",Evanilson,2,0,Centre-Forward,https://www.transfermarkt.com/evanilson/profil/spieler/711337,35,5,12,"2,528'"
21,,"Jul 11, 2003",100,2,21,3882,Canada,Bournemouth,"1,90 m","€4.00m May 30, 2025",Daniel Jebbison,3,0,Centre-Forward,https://www.transfermarkt.com/daniel-jebbison/profil/spieler/746740,34,-,3,651'
32,Rafaela Pimenta,"Feb 27, 1993",366,7,,32565,France,West Ham,"1,95 m","€9.00m May 30, 2025",Alphonse Areola,5,0,Goalkeeper,https://www.transfermarkt.com/alphonse-areola/profil/spieler/120629,26,,,"2,259'"
34,CAA Stellar,"Jan 14, 1991",455,16,,40917,England,West Ham,"1,85 m","€600k May 30, 2025",Wes Foderingham,3,0,Goalkeeper,https://www.transfermarkt.com/wes-foderingham/profil/spieler/61697,,,,
40,ROOF,"Apr 18, 1985",515,15,,45706,Poland,West Ham,"1,90 m","€500k May 30, 2025",Lukasz Fabianski,57,0,Goalkeeper,https://www.transfermarkt.com/lukasz-fabianski/profil/spieler/29692,17,,,"1,431'"
25,,"Dec 30, 1999",192,4,3,15628,France,West Ham,"1,90 m","€25.00m May 30, 2025",Jean-Clair Todibo,2,0,Centre-Back,https://www.transfermarkt.com/jean-clair-todibo/profil/spieler/605184,29,-,-,"1,968'"
28,Wasserman,"May 23, 1997",247,5,6,21052,England,West Ham,"1,94 m","€25.00m May 30, 2025",Maximilian Kilman,,,Centre-Back,https://www.transfermarkt.com/maximilian-kilman/profil/spieler/525247,41,2,-,"3,619'"
20,,"Oct 28, 2004",108,3,11,8985,England,West Ham U21,"1,85 m","€1.00m May 30, 2025",Kaelan Casey,,,Centre-Back,https://www.transfermarkt.com/kaelan-casey/profil/spieler/845321,16,-,2,"1,278'"
30,Bertolucci Sports,"Aug 3, 1994",311,17,13,21979,Italy,West Ham,"1,76 m","€10.00m May 30, 2025",Emerson,,,Left-Back,https://www.transfermarkt.com/emerson/profil/spieler/181778,32,1,2,"2,141'"
35,Unique Sports Group,"Dec 15, 1989",587,69,24,49048,England,West Ham,"1,70 m","€500k May 30, 2025",Aaron Cresswell,,,Left-Back,https://www.transfermarkt.com/aaron-cresswell/profil/spieler/92571,,,,
19,CAA Stellar,"Dec 12, 2005",112,21,9,7672,England,West Ham,"1,80 m","€8.00m May 30, 2025",Oliver Scarles,2,0,Left-Back,https://www.transfermarkt.com/oliver-scarles/profil/spieler/922563,26,2,3,"1,567'"
27,Unique Sports Group,"Nov 26, 1997",274,22,4,23389,Congo,West Ham,"1,83 m","€24.00m May 30, 2025",Aaron Wan-Bissaka,,,Right-Back,https://www.transfermarkt.com/aaron-wan-bissaka/profil/spieler/477758,38,5,2,"3,335'"
32,,"Aug 22, 1992",455,39,14,36949,Republic,West Ham,"1,74 m","€5.00m May 30, 2025",Vladimír Coufal,55,1,Right-Back,https://www.transfermarkt.com/vladimir-coufal/profil/spieler/157672,25,-,-,"1,286'"
30,Int. Sport ...,"Feb 27, 1995",431,29,81,35745,Republic,West Ham,"1,92 m","€18.00m May 30, 2025",Tomas Soucek,81,15,Defensive Midfield,https://www.transfermarkt.com/tomas-soucek/profil/spieler/283628,38,2,9,"2,810'"
27,Muy Manero,"Oct 24, 1997",359,10,20,26424,Mexico,West Ham,"1,90 m","€25.00m May 30, 2025",Edson Álvarez,83,5,Defensive Midfield,https://www.transfermarkt.com/edson-alvarez/profil/spieler/401356,31,1,-,"2,003'"
28,AS1,"Jan 2, 1997",369,41,51,24773,Spain,West Ham,"1,80 m","€18.00m May 30, 2025",Carlos Soler,14,4,Central Midfield,https://www.transfermarkt.com/carlos-soler/profil/spieler/372246,33,1,1,"1,487'"
31,,"Apr 12, 1994",396,7,27,32145,Argentina,West Ham,"1,85 m","€10.00m May 30, 2025",Guido Rodríguez,30,1,Defensive Midfield,https://www.transfermarkt.com/guido-rodriguez/profil/spieler/342385,24,1,-,"1,185'"
30,CAA Stellar,"Nov 1, 1994",499,66,65,36312,England,West Ham,"1,77 m","€8.00m May 30, 2025",James Ward-Prowse,11,2,Central Midfield,https://www.transfermarkt.com/james-ward-prowse/profil/spieler/181579,,,,
25,DC International ...,"May 13, 2000",210,33,24,13142,Scotland,West Ham,"1,90 m","€4.00m May 30, 2025",Andrew Irving,1,0,Central Midfield,https://www.transfermarkt.com/andrew-irving/profil/spieler/430310,11,-,-,174'
27,Roc Nation Sports,"Aug 27, 1997",339,38,58,23921,Brazil,West Ham,"1,80 m","€28.00m May 30, 2025",Lucas Paquetá,55,11,Attacking Midfield,https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523,36,-,5,"2,536'"
24,ROOF,"Aug 2, 2000",235,28,67,15266,Ghana,West Ham,"1,77 m","€45.00m May 30, 2025",Mohammed Kudus,42,12,Right Winger,https://www.transfermarkt.com/mohammed-kudus/profil/spieler/543499,,,,
28,,"Dec 20, 1996",379,66,129,30227,England,West Ham,"1,76 m","€40.00m May 30, 2025",Jarrod Bowen,16,1,Right Winger,https://www.transfermarkt.com/jarrod-bowen/profil/spieler/314875,,,,
23,Wasserman,"Oct 30, 2001",218,35,52,14695,Netherlands,West Ham,"1,74 m","€22.00m May 30, 2025",Crysencio Summerville,8,2,Left Winger,https://www.transfermarkt.com/crysencio-summerville/profil/spieler/474701,22,2,1,989'
20,YMU Management Ltd.,"Oct 19, 2004",136,9,36,6747,Ireland,West Ham,"1,88 m","€25.00m May 30, 2025",Evan Ferguson,22,5,Centre-Forward,https://www.transfermarkt.com/evan-ferguson/profil/spieler/648046,23,-,1,541'
35,Unique Sports Group,"Mar 28, 1990",560,80,131,39213,Jamaica,West Ham,"1,80 m","€700k May 30, 2025",Michail Antonio,21,5,Centre-Forward,https://www.transfermarkt.com/michail-antonio/profil/spieler/104124,,,,
32,ROOF,"Feb 9, 1993",437,57,162,28443,Germany,West Ham,"1,89 m","€10.00m May 30, 2025",Niclas Füllkrug,,,Centre-Forward,https://www.transfermarkt.com/niclas-fullkrug/profil/spieler/75489,20,2,3,877'
32,,"Jul 23, 1992",419,42,125,26336,England,West Ham,"1,77 m","€6.00m May 30, 2025",Danny Ings,3,1,Centre-Forward,https://www.transfermarkt.com/danny-ings/profil/spieler/134294,17,2,1,405'
32,Gestifute,"Jan 17, 1993",412,26,,36851,Portugal,Wolves,"1,92 m","€7.00m May 30, 2025",José Sá,3,0,Goalkeeper,https://www.transfermarkt.com/jose-sa/profil/spieler/249994,30,,,"2,700'"
30,,"Mar 9, 1995",222,6,1,19940,Wales,Wolves,"1,94 m","€200k May 30, 2025",Tom King,1,0,Goalkeeper,https://www.transfermarkt.com/tom-king/profil/spieler/215810,3,,,181'
31,Unique Sports Group,"Jul 13, 1993",441,8,,39458,England,Wolves,"1,93 m","€1.50m May 30, 2025",Daniel Bentley,,,Goalkeeper,https://www.transfermarkt.com/daniel-bentley/profil/spieler/136401,3,,,270'
26,,"Jan 16, 1999",168,4,7,13652,Portugal,Wolves,"1,87 m","€28.00m May 30, 2025",Toti,2,0,Centre-Back,https://www.transfermarkt.com/toti/profil/spieler/606718,34,1,-,"2,853'"
26,GBG Global Business ...,"Nov 9, 1998",214,6,7,17470,Uruguay,Wolves,"1,90 m","€10.00m May 30, 2025",Santiago Bueno,6,0,Centre-Back,https://www.transfermarkt.com/santiago-bueno/profil/spieler/438001,34,1,-,"2,117'"
24,,"May 2, 2001",95,3,8,7848,Colombia,Wolves,"1,88 m","€8.00m May 30, 2025",Yerson Mosquera,4,1,Centre-Back,https://www.transfermarkt.com/yerson-mosquera/profil/spieler/716276,5,-,-,442'
28,Aneke/PMG,"Jun 17, 1997",182,6,11,15078,d'Ivoire,Wolves,"1,92 m","€20.00m May 30, 2025",Emmanuel Agbadou,12,1,Centre-Back,https://www.transfermarkt.com/emmanuel-agbadou/profil/spieler/683895,,,,
19,Gestifute,"Mar 19, 2006",49,,,3753,France,Wolves,"1,91 m","€2.50m May 30, 2025",Bastien Meupiyou,3,0,Centre-Back,https://www.transfermarkt.com/bastien-meupiyou/profil/spieler/955253,10,-,-,837'
22,,"Nov 15, 2002",111,3,5,8467,Faso,Wolves,"1,92 m","€10.00m May 30, 2025",Nasser Djiga,,,Centre-Back,https://www.transfermarkt.com/nasser-djiga/profil/spieler/862297,,,,
35,Unique Sports Group,"May 6, 1990",522,16,55,44481,England,Wolves,"1,88 m","€1.50m May 30, 2025",Craig Dawson,1,0,Centre-Back,https://www.transfermarkt.com/craig-dawson/profil/spieler/121477,,,,
31,Gestifute,"Nov 16, 1993",436,43,13,34056,Portugal,Wolves,"1,77 m","€9.00m May 30, 2025",Nélson Semedo,,,Right-Back,https://www.transfermarkt.com/nelson-semedo/profil/spieler/231572,38,5,-,"3,153'"
33,Gestifute,"Jan 16, 1992",519,56,45,39619,Ireland,Wolves,"1,85 m","€2.00m May 30, 2025",Matt Doherty,52,3,Right-Back,https://www.transfermarkt.com/matt-doherty/profil/spieler/171679,35,2,2,"2,413'"
18,,"Jul 1, 2006",36,3,2,2779,Brazil,Wolves,"1,74 m","€5.00m May 30, 2025",Pedro Lima,1,0,Right-Back,https://www.transfermarkt.com/pedro-lima/profil/spieler/1193867,6,1,-,225'
23,Carlos Leite,"Jul 16, 2001",233,4,4,18168,Brazil,Wolves,"1,76 m","€28.00m May 30, 2025",André,12,0,Defensive Midfield,https://www.transfermarkt.com/andre/profil/spieler/800176,36,-,-,"2,647'"
23,,"Aug 20, 2001",84,2,4,4266,Mali,Wolves,"1,83 m","€5.00m May 30, 2025",Boubacar Traoré,0,0,Defensive Midfield,https://www.transfermarkt.com/boubacar-traore/profil/spieler/649020,5,-,-,158'
22,,"Sep 14, 2002",109,8,8,6650,Ireland,Wolves,"1,72 m","€1.00m Jun 18, 2025",Joe Hodge,10,1,Defensive Midfield,https://www.transfermarkt.com/joe-hodge/profil/spieler/503975,28,-,1,"1,279'"
24,Carlos Leite,"Feb 12, 2001",213,7,12,14181,Brazil,Wolves,"1,76 m","€40.00m May 30, 2025",João Gomes,10,0,Central Midfield,https://www.transfermarkt.com/joao-gomes/profil/spieler/735570,40,2,4,"3,305'"
26,,"Jun 27, 1998",319,28,19,20045,France,Wolves,"1,72 m","€18.00m May 30, 2025",Jean-Ricner Bellegarde,3,0,Central Midfield,https://www.transfermarkt.com/jean-ricner-bellegarde/profil/spieler/450050,,,,
23,Unique Sports Group,"Oct 17, 2001",216,32,22,13303,England,Wolves,"1,72 m","€10.00m May 30, 2025",Tommy Doyle,,,Central Midfield,https://www.transfermarkt.com/tommy-doyle/profil/spieler/433183,26,1,1,656'
29,Wasserman,"Jun 22, 1996",244,16,26,18547,Zimbabwe,Wolves,"1,88 m","€15.00m May 30, 2025",Marshall Munetsi,,,Central Midfield,https://www.transfermarkt.com/marshall-munetsi/profil/spieler/414908,37,3,6,"3,025'"
21,,"Jul 7, 2003",135,10,24,7866,Portugal,Wolves,"1,75 m","€15.00m May 30, 2025",Rodrigo Gomes,14,5,Right Midfield,https://www.transfermarkt.com/rodrigo-gomes/profil/spieler/667121,28,-,3,"1,068'"
28,Gestifute,"Nov 29, 1996",406,75,74,24522,Portugal,Wolves,"1,79 m","€11.00m May 30, 2025",Gonçalo Guedes,,,Left Winger,https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122,33,5,5,"1,286'"
22,,"Dec 30, 2002",174,17,32,11983,Wales,Wolves,"1,80 m","€900k Jun 18, 2025",Chem Campbell,5,0,Attacking Midfield,https://www.transfermarkt.com/chem-campbell/profil/spieler/614603,42,5,7,"3,230'"
21,,"Oct 12, 2003",49,,7,2338,Zimbabwe,Wolves,"1,81 m","€500k Jun 18, 2025",Tawanda Chirewa,4,1,Attacking Midfield,https://www.transfermarkt.com/tawanda-chirewa/profil/spieler/724783,23,-,2,"1,057'"
21,,"Mar 19, 2004",130,48,59,7682,Portugal,Wolves,"1,69 m","€8.00m May 30, 2025",Carlos Forbs,13,4,Left Winger,https://www.transfermarkt.com/carlos-forbs/profil/spieler/742451,17,1,-,617'
20,,"Jan 20, 2005",48,2,3,2571,Paraguay,Wolves,"1,69 m","€4.00m May 30, 2025",Enso González,12,1,Left Winger,https://www.transfermarkt.com/enso-gonzalez/profil/spieler/1060740,,,,
25,,"Feb 6, 2000",274,33,73,17521,Norway,Wolves,"1,93 m","€30.00m May 30, 2025",Jørgen Strand Larsen,21,3,Centre-Forward,https://www.transfermarkt.com/jorgen-strand-larsen/profil/spieler/429983,38,5,14,"2,821'"
33,,"May 11, 1992",567,96,124,34947,Spain,Wolves,"1,74 m","€5.00m May 30, 2025",Pablo Sarabia,27,9,Right Winger,https://www.transfermarkt.com/pablo-sarabia/profil/spieler/74230,28,2,3,"1,062'"
26,Bertolucci Sports,"May 27, 1999",271,44,72,16289,Brazil,Wolves,"1,83 m","€60.00m May 30, 2025",Matheus Cunha,15,1,Second Striker,https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894,,,,
29,P&P Sport ...,"Jan 26, 1996",325,51,87,17941,South,Wolves,"1,77 m","€12.00m May 30, 2025",Hee-chan Hwang,71,16,Centre-Forward,https://www.transfermarkt.com/hee-chan-hwang/profil/spieler/292246,25,1,2,868'
33,,"Mar 4, 1992",642,29,,57962,Germany,Fulham,"1,90 m","€10.00m May 30, 2025",Bernd Leno,9,0,Goalkeeper,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476,40,,,"3,630'"
27,,"Jul 7, 1997",152,31,55,9468,Austria,Wolves,"2,00 m","€4.00m May 30, 2025",Sasa Kalajdzic,19,4,Centre-Forward,https://www.transfermarkt.com/sasa-kalajdzic/profil/spieler/369567,,,,
20,,"Feb 22, 2005",81,5,24,5047,Ireland,Wolves,"1,88 m","€600k May 30, 2025",Nathan Fraser,4,1,Centre-Forward,https://www.transfermarkt.com/nathan-fraser/profil/spieler/863741,7,-,-,185'
29,SEG,"May 31, 1996",353,9,12,30259,Denmark,Fulham,"1,92 m","€27.00m May 30, 2025",Joachim Andersen,43,0,Centre-Back,https://www.transfermarkt.com/joachim-andersen/profil/spieler/260827,34,1,1,"3,040'"
28,,"Jan 9, 1997",297,7,16,24840,France,Fulham,"1,94 m","€14.00m May 30, 2025",Issa Diop,6,0,Centre-Back,https://www.transfermarkt.com/issa-diop/profil/spieler/272622,,,,
26,,"Oct 1, 1998",111,1,,9957,Germany,Fulham,"1,92 m","€1.00m May 30, 2025",Steven Benda,,,Goalkeeper,https://www.transfermarkt.com/steven-benda/profil/spieler/381469,4,,,360'
